Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
105,4965086301,Floki1973,0,220.96,DST Packers  FLEX Jahmyr Gibbs QB Jared Goff RB Derrick Henry RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Cedric Tillman WR Isaiah Hodgins,,Mack Hollins,FLEX,1.31%,5
105,4963702246,digglesauce,0,220.95999,DST Saints  FLEX Christian Watson QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Jameson Williams WR Wan'Dale Robinson,,Cardinals ,DST,1.24%,17
107,4965291158,Tahash32,0,220.86,DST Titans  FLEX Emanuel Wilson QB Jared Goff RB Jahmyr Gibbs RB Aaron Jones Sr. TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR Michael Wilson,,Bengals ,DST,1.22%,10
107,4965407790,ekolady,0,220.86,DST Seahawks  FLEX Emanuel Wilson QB Drake Maye RB Jahmyr Gibbs RB Quinshon Judkins TE Hunter Henry WR A.J. Brown WR Michael Wilson WR Jakobi Meyers,,Jaguars ,DST,1.17%,7
109,4964498229,cooldan121,0,220.78001,DST Browns  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,Falcons ,DST,1.13%,16
109,4965782992,Bay101,0,220.78001,DST Saints  FLEX Jakobi Meyers QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Andrei Iosivas,,DJ Moore,WR,1.08%,23.4
109,4964579230,ct510,0,220.78,DST Browns  FLEX Adonai Mitchell QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR DK Metcalf WR Michael Wilson,,Rhamondre Stevenson,RB,1.01%,2
112,4964284407,braune,0,220.74,DST Browns  FLEX Trey McBride QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR Jameson Williams WR Darius Slayton,,Jake Ferguson,TE,0.97%,11.1
113,4960680382,rynosf23,0,220.66,DST Browns  FLEX Kyle Pitts Sr. QB Jalen Hurts RB Jahmyr Gibbs RB Alvin Kamara TE Hunter Henry WR Jaxon Smith-Njigba WR Michael Wilson WR Jakobi Meyers,,Zonovan Knight,RB,0.86%,13.2
114,4962861210,TheGuch16,0,220.48,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Kenneth Walker III TE Hunter Henry WR Rashee Rice WR Michael Wilson WR Jakobi Meyers,,Hollywood Brown,WR,0.81%,2
115,4962230292,rlm5037,0,220.44,DST Browns  FLEX Travis Kelce QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Wan'Dale Robinson WR Michael Wilson WR Darius Slayton,,Harold Fannin Jr.,TE,0.79%,8.4
116,4965209882,KHools,0,220.37999,DST Browns  FLEX Derrick Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Bhayshul Tuten TE Hunter Henry WR George Pickens WR DeVonta Smith WR Michael Wilson,,Kirk Cousins,QB,0.72%,15.46
117,4958635385,Chritobin,0,220.36,DST Saints  FLEX Ashton Jeanty QB Jalen Hurts RB Jahmyr Gibbs RB Chase Brown TE Dallas Goedert WR DeVonta Smith WR Wan'Dale Robinson WR Michael Wilson,,DeAndre Hopkins,WR,0.70%,3.3
118,4964562246,Icedog27,0,220.17998,DST Browns  FLEX Hunter Henry QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Jaxon Smith-Njigba WR John Metchie III WR Adonai Mitchell,,Mitch Tinsley,WR,0.68%,10.9
119,4963254807,Mccready10,0,220.16,DST Browns  FLEX George Pickens QB Jalen Hurts RB Jahmyr Gibbs RB Derrick Henry TE Mike Gesicki WR A.J. Brown WR DeVonta Smith WR Luther Burden III,,Darnell Washington,TE,0.68%,4.2
119,4963360849,hrcanes,0,220.16,DST Browns  FLEX Greg Dortch QB Drake Maye RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Tee Higgins WR Wan'Dale Robinson WR Michael Wilson,,Patriots ,DST,0.61%,10
119,4965485111,Bofadeez112,0,220.16,DST Saints  FLEX Emanuel Wilson QB Jared Goff RB Jahmyr Gibbs RB Derrick Henry TE Hunter Henry WR A.J. Brown WR Jameson Williams WR Michael Wilson,,Cowboys ,DST,0.61%,5
119,4966020503,trim475,0,220.16,DST Browns  FLEX Bhayshul Tuten QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Theo Johnson WR Amon-Ra St. Brown WR A.J. Brown WR Michael Wilson,,DeMario Douglas,WR,0.61%,6.1
119,4964768045,jacobria,0,220.15999,DST Raiders  FLEX Jakobi Meyers QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Brock Wright WR George Pickens WR A.J. Brown WR DeVonta Smith,,Chiefs ,DST,0.59%,1
124,4965563694,wetstar,0,219.98001,DST Browns  FLEX Jakobi Meyers QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Rashee Rice WR Michael Wilson WR Andrei Iosivas,,Brenton Strange,TE,0.59%,14.3
125,4964618324,charbarj41,0,219.88002,DST Browns  FLEX Jahmyr Gibbs QB Patrick Mahomes RB Emanuel Wilson RB Kareem Hunt TE Travis Kelce WR Rashee Rice WR Michael Wilson WR Andrei Iosivas,,Jordan Love,QB,0.59%,7.06
126,4958615180,phatyak74,0,219.78001,DST Browns  FLEX Andrei Iosivas QB Jacoby Brissett RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Wan'Dale Robinson WR Michael Wilson WR Jakobi Meyers,,Taysom Hill,TE,0.59%,1.7
127,4964558785,MoneylineMark2,0,219.73999,DST Jets  FLEX Greg Dortch QB Jameis Winston RB Jahmyr Gibbs RB Travis Etienne Jr. TE Trey McBride WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,Daniel Jones,QB,0.56%,16.84
128,4965891648,sil52,0,219.46,DST Browns  FLEX Chris Olave QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Brock Wright WR Jaxon Smith-Njigba WR Michael Wilson WR Andrei Iosivas,,Eagles ,DST,0.56%,5
129,4962820911,patriots122436,0,219.23999,DST Browns  FLEX Trey McBride QB Jameis Winston RB Jahmyr Gibbs RB Kenneth Walker III TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR Darius Slayton,,Chimere Dike,WR,0.54%,21.4
130,4959665634,Josh058,0,218.84,DST Saints  FLEX Rashee Rice QB Jameis Winston RB Jahmyr Gibbs RB Saquon Barkley TE Theo Johnson WR Wan'Dale Robinson WR Alec Pierce WR Michael Wilson,,Cooper Kupp,WR,0.54%,4.4
131,4965764776,kevinpepper,0,218.78001,DST Saints  FLEX Andrei Iosivas QB Jacoby Brissett RB Jahmyr Gibbs RB Derrick Henry TE Hunter Henry WR Rashee Rice WR DeVonta Smith WR Michael Wilson,,Devaughn Vele,WR,0.47%,6.7
132,4964452863,buckydubs15,0,218.76,DST Saints  FLEX Saquon Barkley QB Caleb Williams RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Tee Higgins WR DJ Moore WR Michael Wilson,,Tre Tucker,WR,0.47%,5.8
133,4965427204,jshannon588,0,218.68001,DST Browns  FLEX Mark Andrews QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Darnell Mooney,,Josh Downs,WR,0.45%,3
133,4965453862,clanum57,0,218.68001,DST Saints  FLEX Mike Gesicki QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Chris Olave WR Michael Wilson,,J.J. McCarthy,QB,0.43%,2.48
135,4965620010,KINGSFAN67,0,218.57999,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR A.J. Brown WR DeVonta Smith WR Michael Wilson,,Kenneth Gainwell,RB,0.43%,18.2
136,4965700535,Dusk2,0,218.16,DST Saints  FLEX Chase Brown QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR A.J. Brown WR Jameson Williams WR DeVonta Smith,,T.J. Hockenson,TE,0.41%,5.9
136,4964828567,Hevs,0,218.15999,DST Colts  FLEX Darnell Mooney QB Caleb Williams RB Jahmyr Gibbs RB Travis Etienne Jr. TE Hunter Henry WR Amon-Ra St. Brown WR Rome Odunze WR DJ Moore,,Cole Kmet,FLEX,0.41%,1.3
138,4964824100,brewerfan27,0,218.07999,DST Browns  FLEX DeVonta Smith QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Trey McBride WR A.J. Brown WR Michael Wilson WR Greg Dortch,,David Njoku,TE,0.41%,0
139,4965394583,TB12guy,0,217.88,DST Bengals  FLEX Brock Bowers QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Isaiah Hodgins,,Jordan Addison,WR,0.41%,0
140,4965187744,jmaffit2109,0,217.78,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Tee Higgins WR DeVonta Smith WR Michael Wilson,,Gunnar Helm,TE,0.36%,11.1
141,4961338010,woolzy,0,217.68001,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Michael Wilson WR Luther Burden III,,Van Jefferson,WR,0.32%,2.1
141,4964321571,cameronhart23,0,217.68001,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Michael Wilson WR Luther Burden III,,KhaDarel Hodge,FLEX,0.32%,0
143,4963741332,ezmoney790,0,217.64,DST Saints  FLEX Emanuel Wilson QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Travis Kelce WR CeeDee Lamb WR Wan'Dale Robinson WR Adonai Mitchell,,Tyrone Tracy Jr.,FLEX,0.29%,16
144,4965487264,Rogw,0,217.26001,DST Titans  FLEX Andrei Iosivas QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR CeeDee Lamb WR A.J. Brown WR DeVonta Smith,,Chig Okonkwo,TE,0.27%,7
145,4964086616,ihersh,0,217.08,DST Saints  FLEX Bijan Robinson QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Wan'Dale Robinson WR Michael Wilson WR Jakobi Meyers,,Tyler Allgeier,RB,0.25%,5.9
145,4965918981,dhearne,0,217.08,DST Browns  FLEX Derrick Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Michael Wilson WR Darnell Mooney WR Andrei Iosivas,,Pat Freiermuth,TE,0.23%,10.9
147,4963116810,nmwinter,0,216.87999,DST Browns  FLEX George Pickens QB Jacoby Brissett RB Derrick Henry RB Emanuel Wilson TE Hunter Henry WR Rashee Rice WR DeVonta Smith WR Michael Wilson,,Roman Wilson,WR,0.20%,0
148,4964372992,seh239,0,216.78,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Hunter Henry WR Chris Olave WR DeVonta Smith WR Michael Wilson,,Tim Patrick,WR,0.20%,0
149,4962173611,gobears33,0,216.68,DST Browns  FLEX Saquon Barkley QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Hunter Henry WR Jaxon Smith-Njigba WR John Metchie III WR Adonai Mitchell,,Giants ,DST,0.18%,4
150,4965286798,OrangeNBlackATTack,0,216.64,DST Saints  FLEX Alvin Kamara QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Colston Loveland WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,Luke Musgrave,TE,0.16%,1.7
151,4963329993,gwolfecscc,0,216.56001,DST Browns  FLEX Zay Flowers QB Drake Maye RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR A.J. Brown WR Michael Wilson WR Jakobi Meyers,,Jalen Nailor,WR,0.16%,0
152,4963994663,bgarver26,0,216.48,DST Saints  FLEX Travis Kelce QB Jacoby Brissett RB Travis Etienne Jr. RB Emanuel Wilson TE Hunter Henry WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Michael Wilson,,Keaton Mitchell,RB,0.14%,2.9
153,4965045978,McDookatron,0,216.45999,DST Raiders  FLEX Darnell Mooney QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Dallas Goedert WR George Pickens WR DeVonta Smith WR Michael Wilson,,Tyjae Spears,RB,0.14%,6.5
154,4958421111,Holland81,0,216.44,DST Raiders  FLEX Bijan Robinson QB Jameis Winston RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Rashee Rice WR Wan'Dale Robinson WR Michael Wilson,,Calvin Austin III,WR,0.14%,7.6
155,4965871277,wjgrimes,0,216.38,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR CeeDee Lamb WR Parker Washington WR Greg Dortch,,Mason Tipton,WR,0.14%,6.3
156,4964601046,tbev88,0,216.35999,DST Cardinals  FLEX Cooper Kupp QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR A.J. Brown WR DeVonta Smith WR Darnell Mooney,,Tyler Lockett,FLEX,0.11%,10.2
157,4962579011,rdonofrio90,0,216.28,DST Saints  FLEX Michael Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR DeVonta Smith WR Adonai Mitchell,,Kalif Raymond,WR,0.11%,5.7
157,4963467877,Bobofromthe504,0,216.28,DST Saints  FLEX DeVonta Smith QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Adonai Mitchell,,Devin Neal,RB,0.09%,11.1
159,4965667154,GreyPoupon,0,215.95999,DST Cardinals  FLEX Emanuel Wilson QB Jalen Hurts RB Bijan Robinson RB Jahmyr Gibbs TE David Njoku WR A.J. Brown WR Wan'Dale Robinson WR Jerry Jeudy,,Michael Carter,RB,0.09%,8.8
160,4964426339,Krayton33,0,215.76,DST Saints  FLEX Jakobi Meyers QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Luther Burden III,,Austin Hooper,TE,0.09%,6.9
161,4963141926,flatliners2134,0,215.68001,DST Browns  FLEX Derrick Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Michael Wilson WR Jakobi Meyers WR Andrei Iosivas,,Ryan Flournoy,WR,0.09%,0
162,4963878033,THEDONEMO,0,215.64,DST Browns  FLEX Hunter Henry QB Trevor Lawrence RB Jahmyr Gibbs RB Quinshon Judkins TE Trey McBride WR Chris Olave WR A.J. Brown WR Jakobi Meyers,,Kyle Monangai,RB,0.09%,10.8
163,4962002578,reDONKulous,0,215.48,DST Browns  FLEX Hunter Henry QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Adonai Mitchell,,Dontayvion Wicks,WR,0.09%,5.2
163,4964562355,Jaredbest20,0,215.48,DST Browns  FLEX Bijan Robinson QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Michael Wilson WR Jakobi Meyers WR John Metchie III,,Geno Smith,QB,0.07%,15.2
165,4965581041,dgostate8,0,215.36,DST Bengals  FLEX Jakobi Meyers QB Jared Goff RB Jahmyr Gibbs RB Chase Brown TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,David Sills V,WR,0.07%,9.6
166,4963474909,g_rizen,0,215.34,DST Browns  FLEX Michael Wilson QB Jameis Winston RB David Montgomery RB Emanuel Wilson TE Trey McBride WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Isaiah Hodgins,,Devin Singletary,RB,0.07%,4.7
167,4964357211,nkik14,0,215.26,DST Browns  FLEX Travis Etienne Jr. QB Jalen Hurts RB Jahmyr Gibbs RB Derrick Henry TE Travis Kelce WR DeVonta Smith WR Michael Wilson WR John Metchie III,,Olamide Zaccheaus,WR,0.07%,1.6
168,4959618187,Hunter4ever89,0,215.24,DST Saints  FLEX Jahmyr Gibbs QB Jameis Winston RB Chase Brown RB Emanuel Wilson TE Trey McBride WR Rome Odunze WR Wan'Dale Robinson WR Darius Slayton,,Johnny Mundt,FLEX,0.05%,2.2
168,4964406790,MarcM85,0,215.23999,DST Raiders  FLEX Ashton Jeanty QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Theo Johnson WR Amon-Ra St. Brown WR DK Metcalf WR Darius Slayton,,Tyquan Thornton,FLEX,0.05%,0
170,4960032872,timrich26,0,215.18,DST Browns  FLEX Jahmyr Gibbs QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Jakobi Meyers,,Brashard Smith,RB,0.05%,6.6
170,4962053344,zhenline13,0,215.18,DST Browns  FLEX Chase Brown QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Jakobi Meyers,,Cam Ward,QB,0.05%,23.94
170,4964913093,wridlon,0,215.18,DST Browns  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Jakobi Meyers,,Jahan Dotson,WR,0.05%,0
170,4964953819,beacon_light,0,215.18,DST Browns  FLEX Jahmyr Gibbs QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Jakobi Meyers,,Allen Lazard,FLEX,0.05%,1.9
170,4965282516,msurebel23,0,215.18,DST Browns  FLEX Jahmyr Gibbs QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Jakobi Meyers,,Tank Bigsby,RB,0.05%,0.8
170,4965798654,djcuetip,0,215.18,DST Saints  FLEX Alvin Kamara QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR George Pickens WR Michael Wilson WR Greg Dortch,,Jonnu Smith,TE,0.05%,5.8
176,4962519694,KodyTibbz,0,215.14001,DST Ravens  FLEX Michael Wilson QB Jameis Winston RB Jahmyr Gibbs RB Jaylen Warren TE Mark Andrews WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,JuJu Smith-Schuster,FLEX,0.05%,1.8
177,4965405565,nero1179,0,214.86,DST Browns  FLEX Michael Wilson QB Sam Darnold RB Jahmyr Gibbs RB Travis Etienne Jr. TE Hunter Henry WR Jaxon Smith-Njigba WR Rome Odunze WR Cedric Tillman,,Elijah Arroyo,FLEX,0.05%,1.5
177,4965731411,thanoslabz,0,214.86,DST Browns  FLEX Jahmyr Gibbs QB Jared Goff RB Chase Brown RB Emanuel Wilson TE Mark Andrews WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,John FitzPatrick,FLEX,0.02%,2.1
179,4960131660,smushsmush,0,214.68001,DST Saints  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,Noah Gray,TE,0.02%,5.5
179,4965705780,mblanco4x4,0,214.68001,DST Saints  FLEX Kyle Pitts Sr. QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,Kyle Williams,WR,0.02%,2.8
179,4962862665,puppet0311,0,214.68,DST Saints  FLEX John Metchie III QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Isaiah Hodgins,,Devontez Walker,WR,0.02%,4
179,4964610508,austinturner773,0,214.68,DST Seahawks  FLEX Darnell Mooney QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR A.J. Brown WR Michael Wilson WR Jakobi Meyers,,KaVontae Turpin,WR,0.02%,5.2
183,4964854951,kb4444,0,214.58,DST Saints  FLEX Travis Kelce QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Rashee Rice WR Michael Wilson WR Greg Dortch,,Jordan Mason,RB,0.02%,4.2
184,4964667901,dirty6613,0,214.54001,DST Saints  FLEX Saquon Barkley QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Brenton Strange WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Xavier Weaver,WR,0.02%,1.9
185,4964576580,jayseth,0,214.48,DST Browns  FLEX Travis Etienne Jr. QB Jacoby Brissett RB Jahmyr Gibbs RB Kenneth Walker III TE Trey McBride WR A.J. Brown WR Michael Wilson WR Jakobi Meyers,,Tony Pollard,FLEX,0.02%,8.1
186,4961962076,klhetrick,0,214.38,DST Browns  FLEX Saquon Barkley QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Tee Higgins WR Michael Wilson WR Jakobi Meyers,,Isaac TeSlaa,FLEX,0.02%,0
186,4964665927,JRJorgenson12,0,214.37999,DST Browns  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Travis Kelce WR Stefon Diggs WR Wan'Dale Robinson WR Michael Wilson,,Jalin Hyatt,WR,0.02%,0
188,4964915878,ttuckness21,0,214.08002,DST Browns  FLEX Andrei Iosivas QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Darius Slayton,,Gage Larvadain,WR,0.02%,0
189,4964813730,craigconwaysteelers1,0,214.06,DST Browns  FLEX George Pickens QB Jalen Hurts RB Jahmyr Gibbs RB Travis Etienne Jr. TE Mark Andrews WR A.J. Brown WR DeVonta Smith WR Andrei Iosivas,,Malachi Corley,FLEX,0.02%,1.2
190,4958559201,butcherx413,0,213.98,DST Browns  FLEX Kenneth Walker III QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,Raheem Mostert,FLEX,0.02%,5
190,4960885405,dfs9999,0,213.98,DST Browns  FLEX Bijan Robinson QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Michael Wilson WR Andrei Iosivas WR Chimere Dike,,Justin Fields,QB,0.02%,0
192,4963478869,dmansmi,0,213.87999,DST Browns  FLEX Trey McBride QB Patrick Mahomes RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR George Pickens WR Michael Wilson WR Adonai Mitchell,,Chris Brooks,RB,0.02%,3.6
192,4965147620,shoe383,0,213.87999,DST Browns  FLEX Emanuel Wilson QB Jacoby Brissett RB Derrick Henry RB Travis Etienne Jr. TE Trey McBride WR A.J. Brown WR Wan'Dale Robinson WR Michael Wilson,,Isaiah Williams,WR,0.02%,0
194,4965169170,Realtor24,0,213.86,DST Saints  FLEX Derrick Henry QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Rome Odunze WR DeVonta Smith WR Andrei Iosivas,,Quintin Morris,TE,0.02%,0
194,4965949937,parmvirsingh90,0,213.86,DST Browns  FLEX Rashee Rice QB Jalen Hurts RB Jahmyr Gibbs RB Chase Brown TE Kyle Pitts Sr. WR A.J. Brown WR Michael Wilson WR Adonai Mitchell,,Michael Mayer,TE,0.02%,2.4
196,4963678499,BurtReynoldsHair,0,213.77998,DST Browns  FLEX Amon-Ra St. Brown QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Mason Taylor WR Jaxon Smith-Njigba WR John Metchie III WR Adonai Mitchell,,Elijah Higgins,TE,0.02%,0
197,4964343546,TrojanMan69,0,213.68001,DST Saints  FLEX Chase Brown QB Jacoby Brissett RB Jahmyr Gibbs RB Derrick Henry TE Travis Kelce WR Wan'Dale Robinson WR Michael Wilson WR Jakobi Meyers,,Dyami Brown,FLEX,0.02%,0
197,4959135610,DruShady,0,213.68,DST Ravens  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR A.J. Brown WR Michael Wilson WR Jakobi Meyers,,,
199,4965451405,PeteM19,0,213.64,DST Raiders  FLEX Ashton Jeanty QB Trevor Lawrence RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Parker Washington WR Michael Wilson WR Jakobi Meyers,,,
200,4965045278,gritty_grinder,0,213.45999,DST Raiders  FLEX Emanuel Wilson QB Jalen Hurts RB Jahmyr Gibbs RB David Montgomery TE Mike Gesicki WR George Pickens WR A.J. Brown WR DeVonta Smith,,,
200,4966006374,jkg31885,0,213.45999,DST Raiders  FLEX Jahmyr Gibbs QB Jalen Hurts RB David Montgomery RB Emanuel Wilson TE Mike Gesicki WR George Pickens WR A.J. Brown WR DeVonta Smith,,,
202,4964446201,mdtudeen,0,213.43999,DST Cardinals  FLEX Brock Bowers QB Jameis Winston RB Jahmyr Gibbs RB Derrick Henry TE Colston Loveland WR Amon-Ra St. Brown WR Darnell Mooney WR Darius Slayton,,,
203,4961665456,decept88,0,213.38,DST Saints  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Luther Burden III,,,
203,4965220719,NEBaller24,0,213.38,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Dallas Goedert WR Rashee Rice WR Michael Wilson WR Jakobi Meyers,,,
203,4965324078,Sullyz20,0,213.38,DST Browns  FLEX Kenneth Walker III QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Parker Washington WR Michael Wilson,,,
206,4960084967,lazzarron,0,213.36,DST Seahawks  FLEX Emanuel Wilson QB Jalen Hurts RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR A.J. Brown WR DeVonta Smith WR Luther Burden III,,,
206,4965962877,hondoj17,0,213.35999,DST Bengals  FLEX Quinshon Judkins QB Sam Darnold RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR DJ Moore WR Darnell Mooney,,,
208,4962383602,Entanglement,0,213.28,DST Saints  FLEX Chase Brown QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Parker Washington WR Michael Wilson,,,
208,4965284631,BiGtooka,0,213.28,DST Saints  FLEX Chase Brown QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Parker Washington WR Michael Wilson,,,
