Season,GameWeek,Split,Team,PlayerID,IgnoreStatus,PassAttempts,RushAttempts,Targets,PassCompletions,PassYards,PassTDs,PassInts,RushYards,RushTDs,RecCompletions,RecYards,RecTDs,offPassFD,offPassIntTD,offPassTD9,offPassTD19,offPassTD29,offPassTD39,offPassTD49,offPassTD50,offPass2Pt,offPass40,offTimesSacked,offRushFD,offRushTD9,offRushTD19,offRushTD29,offRushTD39,offRushTD49,offRushTD50,offRush2Pt,offRush40,offRecFD,offRecTD9,offRecTD19,offRecTD29,offRecTD39,offRecTD49,offRecTD50,offRec2Pt,offRec40,offFumbles,offFumblesLost,offFumbleTD,specBlockedFGTD,specBlockedPuntTD,specFGAtt,specFGMade,specFGMade19,specFGMade29,specFGMade39,specFGMade49,specFGMade50,specFGMissed19,specFGMissed29,specFGMissed39,specFGMissed49,specFGMissed50,specFGTotalYds,specKORetAtt,specKORetTD,specKORetYds,specPuntRetAtt,specPuntRetTD,specPuntRetYds,specKickTotalTD,specKickRetYards,specXPAtt,specXPMade,defBlockedKick,defFumbles,defFumblesRec,defFumbReturnTDs,defFumRetYds,defIntReturnTDs,defIntRetYds,defPassDef,defPassInt,defReturnTds,defQBHit,defSacks,defSackYds,defSafeties,defSoloTackles,defTackles,defTFL,defXPReturn,def10TackleBonus,def2SackBonus,def3PassDefBonus,def4thDownStop,def50YdFumbBonus,def50YdIntBonus,specFGMade59,specFGMissed59,specFGMade60,specFGMissed60
2025,7,F,LAC,17843,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032659631,0.032659631,0,0.035417553,0,0.304823204,0.4483133,0.032659631,0,0.097978888,0.032659631,0.195957776,0,2.073448884,2.633840693,0.087736044,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NYG,17846,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026739164,0,0,0,0.026739164,0.499131071,0.14206656,0.026739164,0.026739164,0.053478327,0.026739164,0.106956655,0,2.225709379,3.504308478,0.236777595,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CIN,17847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,TEN,17849,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026426988,0.026426988,0,0.019379791,0,0,0,0,0,0.026426988,0.026426988,0.105707952,0,3.188106012,4.685549634,0.096609276,0,0.0134341,0,0,0.026426988,0,0,NULL,NULL,NULL,NULL
2025,7,F,GB ,17859,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007994322,0,0,0,0,0,0,0,0,0.068059367,0.034029684,0.161586513,0,0.905024131,1.414100172,0.113128016,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,MIA,17863,0,0,1.359394322,2.416167887,0,0,0,0,5.014750844,0.020276859,1.340448541,9.962407538,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.030786293,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000371093,0.515829275,NULL,NULL,NULL,NULL,NULL,NULL,0.001815083,0.021301193,0.034125034,0.01484439,0.000593776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136363626,0.0256963,26.60124016,0.852272749,0,8.006197929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NO ,17864,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030492294,0,0,0,0,0,0.152052515,0,0,0.038591597,0.077183194,0.366496603,0,1.368472694,2.027366899,0.101368347,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NYG,17868,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025912594,0.025912594,0,0.019002569,0,0,0.094728803,0,0,0,0,0,0,2.036669159,2.936592801,0.189457607,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CAR,17872,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079107863,0.079107863,0,0.058012432,0,0,0.051948053,0,0,0.079107863,0.079107863,0.197769666,0,2.181818199,3.948051834,0.207792211,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CAR,17877,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031789099,0,0,0,0,0.341914237,0.218181825,0.031789099,0,0,0,0,0,1.527272701,2.4,0.109090912,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,WAS,17882,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008094043,0,0,0,0,0,0,0,0,0,0,0,0,0.916313413,1.431739675,0.109691975,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,GB ,17884,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316176,0,0,0,0,0.143458473,0,0.034029684,0,0,0,0,0,0.339384036,0.565640069,0.019649479,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,KC ,17894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.074858041,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002440473,0.001803324,0.000784446,3.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CLE,17898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,DAL,17908,0,0,0,0.244915098,0,0,0,0,0,0,0.140908069,1.305796157,0.004835589,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.209530752,NULL,NULL,NULL,NULL,NULL,NULL,0.001117056,0.006830986,0.005047577,0.002195696,8.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,LAR,17914,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029770548,0,0,0,0,0,0.163248517,0,0,0.029770548,0.029770548,0.119082194,0,2.666392514,5.060704085,0.163248517,0,0.005809035,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,TB ,17919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,MIN,17922,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1.809065934,1.453455976,0,0.241241255,0.3411394,0.3411394,0.241241255,0,0,0.206335786,0.360541814,0.360541814,50.30467567,0,0,0,0,0,0,0,0,2.137986929,1.969087223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,JAX,17926,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1.754245807,1.400104505,0,0.292611294,0.343107748,0.292611294,0.194060534,0,0,0.204985598,0.358601328,0.358601328,49.0743695,0,0,0,0,0,0,0,0,2.137986929,1.969087223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,PIT,17935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,LAC,17936,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008570718,0,0,0,0,1.760410232,0.448408605,0.136583563,0,0.063298169,0.031649084,0.152384482,0,2.914655887,4.147779513,0.112102151,0,0,0,0.00732027,0,0,0.000301506,NULL,NULL,NULL,NULL
2025,7,F,NYJ,17940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NO ,17942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,SF ,17947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.031328561,NULL,NULL,NULL,NULL,NULL,NULL,0,0.001361805,0.001217455,0.000529593,2.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484848499,0,9.641873042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,PHI,17951,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048546407,0.048546407,0,0.035600701,0,0,0.171953052,0,0,0.230497315,0.086436493,0.410434936,0,1.203671353,1.977459958,0.171953052,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,WAS,17953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,SF ,17961,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007595437,0,0,0,0,0,0,0,0,0,0,0,0,0.644900227,1.074833727,0.082347814,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,SEA,17963,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015829584,0.015829584,0,0.011608362,0,0,0.084103397,0,0,0.152830408,0.054582288,0.305660817,0,2.074550471,3.448239325,0.140172326,0,0.03902263,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,TB ,17965,0,0,0,0.08747343,0,0,0,0,0,0,0.048912893,0.628043609,0.000997293,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.227237555,NULL,NULL,NULL,NULL,NULL,NULL,0.000652724,0.004233286,0.003128076,0.001360713,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,ARI,17966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.241547827,NULL,NULL,NULL,NULL,NULL,NULL,0,0.009843482,0.007273582,0.003164008,0.00012656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NYG,17967,0,0,3.804908299,1.028407757,0,0,0,0,8.407368878,0,0.60776387,2.910316509,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.482895582,NULL,NULL,NULL,NULL,NULL,NULL,0.000924783,0.026476945,0.0175323,0.00762655,0.000305062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,SEA,17968,0,0,0.643665059,0.039859803,0,0,0,0,1.468196769,0.011378466,0.024297662,0.194226107,0.000248292,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.055121091,NULL,NULL,NULL,NULL,NULL,NULL,0,0.003594044,0.003002878,0.001306252,5.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,IND,17971,0,0,0,0.460505466,0,0,0,0,0,0,0.241100487,2.455331735,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606060624,0,15.15151469,0.75757575,0,6.542699814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,DAL,17974,0,NULL,NULL,1.103543156,NULL,NULL,NULL,NULL,NULL,NULL,0.56846362,7.117744514,0.004444196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NO ,17975,0,0,0.044721704,1.349958592,0,0,0,0,0.19515317,0.000674867,0.797693676,8.853582067,0.015851679,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.00935394,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000154228,0.550948208,NULL,NULL,NULL,NULL,NULL,NULL,0.001744646,0.018522958,0.014149396,0.006154987,0.000246199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CAR,17976,1,0,0,2.496285944,0,0,0,0,0,0,1.290865383,17.25994888,0.010706693,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.037911776,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000456982,1.185539088,NULL,NULL,NULL,NULL,NULL,NULL,0.00394109,0.035925427,0.024736827,0.01076052,0.000430421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NYJ,17977,0,0,0.023616,0.036220098,0,0,0,0,0.110364196,0.000377173,0.018877109,0.198362927,0.000862847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,SF ,17981,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077499426,0.029384753,0,0.03186613,0.029384753,0.929993115,0.751953944,0.077499426,0.029384753,0,0,0,0,3.007815775,3.86719155,0.053710996,0,0,0,0.033633827,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,LV ,17983,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002584562,0,0,0,0,0.231394956,0.09382464,0.072791762,0,0,0,0,0,0.844421714,1.454281863,0.04691232,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NE ,17984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,MIN,17992,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003062981,0,0,0,0,0.249908867,0.154874836,0.078615829,0,0,0,0,0,0.309749671,0.51624946,0.051624947,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,NYJ,17994,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03208223,0.03208223,0,0.034791399,0,0.862227976,0.625,0.083441414,0,0,0,0,0,2.329545498,3.636363745,0.340909094,0,0,0,0.021500001,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CLE,17995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008038801,0,0,0,0,0,0.105144858,0,0,0,0,0,0,1.156593407,1.787462487,0.059542292,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,ARI,17996,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002793655,0,0,0,0,0,0,0,0,0,0,0,0,0.149935775,0.29987155,0.099957187,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CIN,17997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,WAS,17999,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032012,0,0,0,0,0,0,0,0,0,0,0,0,0.343617517,0.629965478,0.021884045,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,CAR,18002,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001088903,0,0,0,0,0.289087111,0.058441557,0.011719748,0,0,0,0,0,0.701298666,1.110389614,0.01948052,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,F,GB ,18003,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033605619,0,0,0,0,0.431076526,0.288311697,0.086215311,0,0,0,0,0,3.51740257,5.535584581,0.115324679,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
